Country;Region;DataYear;ClassGrade;Gender;Ageyears;Handed;Height_cm;Footlength_cm;Armspan_cm;Languages_spoken;Travel_to_School;Travel_time_to_School;Reaction_time;Score_in_memory_game;Favourite_physical_activity;Importance_reducing_pollution;Importance_recycling_rubbish;Importance_conserving_water;Importance_saving_energy;Importance_owning_computer;Importance_Internet_access;Left_Footlength_cm;Longer_foot;Index_Fingerlength_mm;Ring_Fingerlength_mm;Longer_Finger_Lefthand;Birth_month;Favorite_Season;Allergies;Vegetarian;Favorite_Food;Beverage;Favorite_School_Subject;Sleep_Hours_Schoolnight;Sleep_Hours_Non_Schoolnight;Home_Occupants;Home_Internet_Access;Communication_With_Friends;Text_Messages_Sent_Yesterday;Text_Messages_Received_Yesterday;Hanging_Out_With_Friends_Hours;Talking_On_Phone_Hours;Doing_Homework_Hours;Doing_Things_With_Family_Hours;Outdoor_Activities_Hours;Video_Games_Hours;Social_Websites_Hours;Texting_Messaging_Hours;Computer_Use_Hours;Watching_TV_Hours;Paid_Work_Hours;Work_At_Home_Hours;Schoolwork_Pressure;Planned_Education_Level;Favorite_Music;Superpower;Preferred_Status;Role_Model_Type;Charity_Donation
USA;AK;2023;12;Female;17.0;Right-Handed;152;23.2;145;2.0;Car;20;0.918;67;Other;1000;1000.0;1000.0;1000;0.0;0.0;23.1;Right foot;73;99;Ring finger;October;Summer;No;No;Rice/Noodle dishes;Water;Mathematics and statistics;5;10;3;Yes - other;Internet chat or instant messaging;300;375;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2020;12;Male;18.0;Right-Handed;186;27;176;1.0;Car;30;.364;40;Bowling;497;992.0;594.0;497;257.0;257.0;27;Same length;9;10;Ring finger;November;Spring;No;No;Seafood;Water;Physical education;6;6;2;Yes - other;In person;3;9;3;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2016;11;Female;17.0;Right-Handed;64;23;61;1.0;Car;15;.19;39;Table Tennis;500;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2024;12;Male;17.0;Right-Handed;182,9;26;135,9;1.0;Car;10;0.33;37;Football (American);262;289.0;412.0;781;684.0;706.0;27;Left foot;140;100;Ring finger;April;Summer;No;No;Meat;Water;Mathematics and statistics;7;9;5;Yes - other;Text messaging;10;9;4;1;2;24;30;30;16;3;10;8;6;30;Very little;Other;Country;Super strength;Healthy;Business person;Health
USA;AK;2022;12;Female;17.0;Right-Handed;167,64;84cm;170;2.0;Bus;20min;0.398;43sec;Other;1000;1000.0;1000.0;1000;500.0;700.0;84;Same length;1,06;840mm;Index finger;October;Summer;Yes;No;Meat;Juice;Social studies;5;8;4;Yes - broadband connection;Text messaging;167;89;56;45;10;55;7;16;17;8;47;8;45;9;Some;Some college;Other;Freeze time;Healthy;Musician or singer;Health
USA;AK;2018;12;Female;18.0;Right-Handed;166;21;146;1.0;Car;15;0.432;60;Walking/Hiking;700;300.0;800.0;200;700.0;900.0;20;Right foot;120;60;Index finger;June;Summer;Yes;No;Rice/Noodle dishes;Water;English;7;4;4;Yes - other;In person;200;250;10;2;1;20;3;0;10;40;0;15;35;1;Very little;Undergraduate degree;Rap/Hip hop;Fly;Happy;Relative;Health
USA;AK;2016;11;Female;17.0;Right-Handed;156;24;152;2.0;Car;7;0.368;43;Dancing;800;900.0;800.0;700;500.0;500.0;23;Right foot;70;70;Same length;January;Fall;Yes;No;Fruit;Water;Science;6;9;4;Yes - broadband connection;Cell phone;49;63;20;2;15;70;25;0;7;7;5;10;0;2;Some;Graduate degree;Rhythm and blues (R&B);Telepathy;Happy;Relative;Wildlife, animals
USA;AK;2022;10;Female;17.0;Right-Handed;161,54;7.5-8;59;2.0;Bus;10;1.283;61;Swimming;791;588.0;914.0;914;21.0;1000.0;27;Same length;110;80;Ring finger;June;Summer;No;No;Other;Water;Other;5;10;4;Yes - other;Myspace, Facebook, other social networking sites, or blog;50;20;13;18;5;5;2;1;20;25;15;16;20;5;A lot;Some college;Other;Telepathy;Rich;Relative;Arts, culture, sports
USA;AK;2017;12;Female;17.0;Right-Handed;168;25;175;1.0;Car;113;0.452;44;Other;1000;1000.0;1000.0;1000;618.0;615.0;25;Same length;78;71;Index finger;September;Fall;Yes;No;Pizza/Pasta;Water;Geography;7;10;2;Yes - broadband connection;Text messaging;14;17;2;1;10;12;16;2;3;1;14;14;1;4;Some;Graduate degree;Pop;Freeze time;Happy;Relative;International aid
USA;AK;2022;10;Female;17.0;Left-Handed;158,7;25;158,7;0.0;Bus;2;0.436;32;Walking/Hiking;5;500.0;600.0;800;1000.0;1000.0;26;Left foot;80;55;Index finger;February;Fall;No;No;Rice/Noodle dishes;Water;Art;7-ago;5-jun;4;Yes - other;Myspace, Facebook, other social networking sites, or blog;100+;500+;1;2;3;0;0;8;10;4;8;0;14;1;A lot;High school;Heavy metal;Fly;Happy;Musician or singer;Arts, culture, sports
USA;AK;2020;10;Female;15.0;Right-Handed;165;22;138;2.0;Bus;45;0.525;42;Skateboarding/Rollerblading;455;100.0;300.0;342;417.0;500.0;22;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2021;11;Male;15.0;Right-Handed;172,7;24.1;170;2.0;Car;10;0.357;50;Martial Arts;100;200.0;200.0;300;400.0;600.0;24;Right foot;50.8;50.2;Index finger;February;Summer;No;No;Seafood;Juice;Other;8;7-ago;4-may;Yes - other;Text messaging;500;1000;56;1;16;9;50;14;10;5;2;0;0;1;Very little;High school;Rap/Hip hop;Fly;Rich;Other;Wildlife, animals
USA;AK;2016;11;Female;17.0;Right-Handed;154;24;153;2.0;Car;15;0.41;32;Swimming;711;1000.0;755.0;866;107.0;160.0;24;Same length;85;91;Ring finger;December;Fall;Yes;No;Pizza/Pasta;Water;Music;5;8;4;Yes - broadband connection;Internet chat or instant messaging;120;130;5;2;6;8;1;4;12;4;12;1;16;5;A lot;Graduate degree;Other;Invisibility;Happy;Relative;Arts, culture, sports
USA;AK;2015;11;Male;16.0;Right-Handed;72;25;86;1.0;Bus;12;.338;32;Football (American);1000;800.0;700.0;1000;500.0;500.0;25;Same length;8;9;Ring finger;May;Summer;No;No;Meat;Water;English;6;8;5;Yes - broadband connection;In person;16;20;4;0;2;1;2;2;0;0;2;3;0;1;A lot;Other;Reggae;Freeze time;Rich;Relative;International aid
USA;AK;2022;10;Male;17.0;Right-Handed;162;274;174;1.0;Bus;40;0.455;94;Other;1000;1000.0;0.0;401;0.0;0.0;274;Same length;30;30;Same length;March;Summer;No;No;Fruit;Water;English;4;8;7;Yes - other;Myspace, Facebook, other social networking sites, or blog;0;0;0;0;0;1;0;0;12;0;12;3;0;0;A lot;Graduate degree;Other;Fly;Famous;Actor;Wildlife, animals
USA;AK;2021;11;Female;15.0;Right-Handed;172;24;140;1.0;Bus;10;0.627;48;Dancing;706;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2024;12;Male;17.0;Right-Handed;180;25;174;1.0;Car;10;.267;32;Football (American);1000;500.0;1000.0;1000;786.0;1000.0;22;Same length;90;87;Index finger;October;Fall;Yes;No;Pizza/Pasta;Water;Physical education;5;12;2;Yes - broadband connection;Text messaging;200;200;10;3;3;2;10;1;10;5;10;10;15;2;Some;Some college;Rap/Hip hop;Invisibility;Happy;Friend;Health
USA;AK;2023;12;Female;16.0;Right-Handed;125,27;203;133;2.0;Walk;10;0.695;50;Other;1000;1000.0;500.0;500;300.0;1000.0;203;Same length;76;81;Ring finger;February;Summer;No;No;Fruit;Water;Other;5;8;5;Yes - broadband connection;In person;3;3;8;20;10;4;0;5;7;3;20;2;12;6;Some;Some college;Rap/Hip hop;Freeze time;Rich;Friend;Wildlife, animals
USA;AK;2023;12;Male;18.0;Right-Handed;175;24.13;83,82;1.0;Car;10;0.34;55;Basketball;1000;500.0;100.0;500;500.0;500.0;83.82;Same length;8.12;8.38;Ring finger;November;Fall;Yes;No;Meat;Water;English;8;12;3;Yes - other;In person;15;15;5;1;5;5;8;2;10;10;35;3;15;3;Some;Other;Rap/Hip hop;Freeze time;Happy;Coach or club leader;Health
USA;AK;2021;11;Female;17.0;Right-Handed;155,45;6.5;48;1.0;Car;oct-15;0.317;44;Basketball;6;5.0;4.0;1;2.0;3.0;6.5 ;Same length;6.7;6.3;Index finger;August;Summer;Yes;No;Meat;Energy drink;Other;7;0-3;10;Yes - broadband connection;In person;4;A lot;0;1;2;2;0;0;10;1;10;0;0;1;Some;Other;Pop;Telepathy;Healthy;Other;Health
USA;AK;2022;12;Female;17.0;Right-Handed;160;25;170;1.0;Bus;25;0.72;49;Walking/Hiking;1000;500.0;1000.0;100;5.0;1.0;24;Same length;6.5;7;Ring finger;August;Fall;Yes;No;Meat;Water;Music;5;9;6;Yes - other;Text messaging;idk;idk;6;0;2;4;4;3;2;4;3;4;0;2;A lot;High school;Rhythm and blues (R&B);Freeze time;Healthy;Musician or singer;Wildlife, animals
USA;AK;2024;12;Female;15.0;Right-Handed;172;25;173;1.0;Car;jul-14;0.297;35;Basketball;583;578.0;588.0;572;422.0;433.0;25.5;Right foot;10;11;Ring finger;August;Summer;No;No;Salads;Water;Music;4;12;6-abr;Yes - other;Myspace, Facebook, other social networking sites, or blog;70;100;4;1;3;3;1;5;3;2;2;1;0;5;Some;Other;Rap/Hip hop;Super strength;Healthy;Relative;Arts, culture, sports
USA;AK;2021;11;Male;15.0;Right-Handed;160;25;170;47.784375;Car;10;0.317;44;Other;1000;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2016;12;Female;16.0;Right-Handed;170;25;170;2.0;Car;11;.315;43;Skateboarding/Rollerblading;1000;850.0;800.0;900;400.0;600.0;25;Same length;100;105;Ring finger;August;Spring;No;No;Pizza/Pasta;Water;History;8;8;3;Yes - other;In person;60;100;20;1;12;10;2;2;3.5;7;10;15;17;3.5;A lot;Graduate degree;Other;Freeze time;Happy;Relative;Health
USA;AK;2017;12;Male;17.0;Right-Handed;160;25;170;47.784375;Car;10;0.317;44;Other;1000;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2017;12;Female;17.0;Right-Handed;162;23.5;162;2.0;Bus;40;.676;44;Other;990;874.0;869.0;793;312.0;435.0;22.5;Right foot;90;95;Ring finger;June;Fall;No;No;Pizza/Pasta;Juice;Art;5;10;3;Yes - broadband connection;Text messaging;35;45;0;.5;21;6;0;8;14;2;2;2;4;5;A lot;Graduate degree;Other;Freeze time;Happy;Actor;Arts, culture, sports
USA;AK;2022;10;Male;16.0;Right-Handed;162,6;30;161;2.0;Car;18;0.383;83;Swimming;450;200.0;575.0;300;250.0;100.0;33;Left foot;105;75;Index finger;June;Summer;Yes;No;Seafood;Water;Art;2;10;4;Yes - broadband connection;Text messaging;18;135;38;12;4;19;6;4;1;2;1;0;0;3;A lot;High school;Rock and roll;Super strength;Happy;Relative;Environment
USA;AK;2016;12;Female;17.0;Right-Handed;176;27;173;1.0;Car;15;.718;33;Soccer;1000;1000.0;615.0;588;112.0;688.0;27;Same length;85;85;Same length;December;Summer;No;No;Pizza/Pasta;Sports drink;Other;5;10;4;Yes - broadband connection;Internet chat or instant messaging;100;100;3;0;2;3;1;2;1;3;1;1;16;2;Some;Undergraduate degree;Rhythm and blues (R&B);Freeze time;Happy;Other;Environment
USA;AK;2021;11;Female;16.0;Right-Handed;155,45;6.5cm;170;1.5;Car;15min;0.959;55;Basketball;0;1000.0;963.0;1000;966.0;1000.0;6.7;Left foot;8;8.4;Ring finger;March;Summer;No;No;Pizza/Pasta;Water;Art;4;6;2;Yes - other;Cell phone;3;5;6hrs;4hrs;3hrs;4hrs;2hrs;3hrs;4hrs;2hrs;5hrs;3hrs;0hrs;4hrs;A lot;High school;Reggae;Invisibility;Happy;Actor;Arts, culture, sports
USA;AK;2021;11;Male;16.0;Right-Handed;179,83;25;170;1.0;Car;5;0.317;44;Football (American);1000;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Same length;March;Summer;No;No;Poultry;Water;Other;6;8;2;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2017;12;Male;17.0;Right-Handed;188;31;189;1.0;Car;10;0.476;50;Football (American);529;695.0;1000.0;893;203.0;203.0;31;Same length;76.2;76.2;Same length;October;Summer;No;No;Meat;Water;Computers and technology;7;8;3;Yes - broadband connection;Cell phone;30;50;30;20;10;40;50;10;10;10;60;20;40;0;Some;Graduate degree;Rock and roll;Invisibility;Rich;Sports person;Wildlife, animals
USA;AK;2023;12;Male;17.0;Right-Handed;179;26.67;100;1.0;Car;15;.3;20;Basketball;583;524.0;529.0;652;257.0;706.0;26.67;Same length;105;108;Ring finger;October;Summer;No;No;Seafood;Water;Mathematics and statistics;6.5;4;3;Yes - other;Cell phone;47;103;19;6;5;10;24;12;10;14;10;5;0;10;A lot;Graduate degree;Rap/Hip hop;Telepathy;Famous;Sports person;Education/Youth development
USA;AK;2021;11;Male;16.74446680080483;Right-Handed;160;25;170;47.784375;Car;10;0.317;44;Other;1000;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2023;12;Male;18.0;Right-Handed;173;28;180;3.0;Car;10;0.305;51;Other;615;615.0;615.0;615;21.0;21.0;28;Same length;110;110;Ring finger;October;Summer;No;No;Rice/Noodle dishes;Milk;Physical education;8;9;5;No internet connection;Text messaging;17;17;3;1;1;1;1;1;1;1;1;0;5;1;Some;Graduate degree;Rhythm and blues (R&B);Super strength;Happy;Sports person;Education/Youth development
USA;AK;2020;10;Male;17.0;Right-Handed;173,74;26;178;1.0;Car;8;0.283;45;Basketball;433;326.0;749.0;668;481.0;888.0;26;Same length;80;90;Ring finger;March;Summer;No;No;Meat;Water;Physical education;6;10;3;No internet connection;Cell phone;75;75;5;1;0;1;3;2;6;0;0;0;0;2;Some;High school;Rap/Hip hop;Invisibility;Rich;Sports person;Arts, culture, sports
USA;AK;2020;10;Male;15.0;Right-Handed;173;24.5;172;1.5;Bus;35;0.346;40;Other;150;600.0;500.0;600;200.0;300.0;25;Left foot;70;85;Ring finger;February;Summer;Yes;No;No favorite;Water;Other;3;5-jun;5;No internet connection;In person;37;38;3;0;1;2;1;4;0;1;0;3;0;6;Very little;Some college;Country;Freeze time;Happy;Other;International aid
USA;AK;2018;12;Female;17.0;Right-Handed;146;25;170;47.784375;Car;10;0.317;44;Other;1000;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2024;12;Male;17.0;Right-Handed;185,9;27.8;185,9;1.0;Car;5;0.111;60;Walking/Hiking;717;947.0;620.0;545;37.0;64.0;27.8;Same length;76;76;Same length;November;Winter;Yes;No;Meat;Water;Art;8;10;4;Yes - broadband connection;In person;25;26;20;0.5;2;10;24;6;16;1;0;5;25;2;Some;Some college;Country;Super strength;Happy;Relative;Health
USA;AK;2024;12;Male;17.0;Right-Handed;159;24;164;3.0;Bus;30;0.361;30;Other;1000;936.0;940.0;950;0.0;900.0;24;Same length;95;90;Index finger;January;Summer;Yes;No;Meat;Soft drink (caffeinated);Physical education;6-jul;10;6;Yes - other;Myspace, Facebook, other social networking sites, or blog;100+;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2016;11;Male;17.0;Right-Handed;180;29;190;1.0;Car;10;0.319;44;Basketball;1000;500.0;0.0;500;0.0;0.0;28;Right foot;8.5;9;Ring finger;March;Spring;No;No;Other;Water;English;6;9;6;Yes - other;Text messaging;80;100;10;100;10;10;100;8;10;24;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2021;11;Female;16.0;Right-Handed;156;24;170;1.0;Bus;10;1.356;47;Bowling;1000;10000.0;666.8046534883721;1000;10000.0;10000.0;24;Same length;70;70;Same length;March;Summer;No;No;Desserts;Juice;Physical education;9;0;8;Yes - broadband connection;In person;none;none;0;iwant;two;yes;yes;yes;yes;yes;yes;yes;no;yes;Some;Some college;Rap/Hip hop;Telepathy;Famous;Musician or singer;Health
USA;AK;2022;10;Female;17.0;Left-Handed;158,7;25;158,7;0.0;Bus;2;0.317;44;Other;1000;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2022;12;Female;17.0;Left-Handed;144,7;20;146;1.0;Bus;7;1.224;49;Other;897;987.0;997.0;1000;689.0;999.0;20;Same length;75;70;Ring finger;November;Fall;Yes;No;Rice/Noodle dishes;Water;Science;5;9;5;Yes - other;Myspace, Facebook, other social networking sites, or blog;100;167;0;24-jul;4;24-jul;2;14;24-jul;2;8-jul;3;16;24;Some;Graduate degree;Pop;Freeze time;Healthy;Musician or singer;Wildlife, animals
USA;AK;2023;12;Female;18.0;Right-Handed;155;23;150;3.0;Car;12;3.277;55;Baseball/Softball;800;600.0;900.0;800;400.0;500.0;22.5;Left foot;80;82;Ring finger;October;Fall;Yes;No;Fruit;Water;Languages;6;5;3;Yes - other;Text messaging;55;60;8;5;4;6;4;0;6;7;10;1;24.4;5;Some;Other;Classical;Invisibility;Rich;Religious figure;International aid
USA;AK;2017;12;Female;17.0;Right-Handed;160;24;163;2.0;Car;6;0.512;43;Soccer;1000;900.0;1000.0;1000;500.0;850.0;24;Same length;7.7;7.4;Ring finger;April;Spring;No;No;No favorite;Water;Mathematics and statistics;5;6;4;Yes - other;Myspace, Facebook, other social networking sites, or blog;100;100;24;6;24;4;5;0;6;14;4;0;0;14;Some;Other;Classical;Freeze time;Happy;Doctor or nurse;Other
USA;AK;2022;12;Female;17.0;Left-Handed;155,45;20.32;59;1.0;Car;5min;0.144;34;Other;1000;1000.0;1000.0;534;125.0;486.0;20.32;Same length;8;8;Same length;August;Fall;Yes;No;Breads/Sandwiches;Water;Art;6;12;4;Yes - other;Text messaging;6;7;1;0;0;8-oct;5;0;10;2;2;8;0;3;Some;Some college;Rap/Hip hop;Invisibility;Rich;Relative;Wildlife, animals
USA;AK;2021;11;Female;17.0;Left-Handed;178,5;27.4;170;3.0;Car;4;28.1;58;Football (American);999;1000.0;500.0;500;20.0;480.0;27.4;Same length;76.2;76.4;Ring finger;June;Summer;No;No;Seafood;Water;Music;8;9-oct;9;Yes - other;Text messaging;7;4;2;3;2-abr;5;2;1;1;1;2-abr;3;8;2;Some;Graduate degree;Reggae;Super strength;Happy;Relative;Education/Youth development
USA;AK;2018;12;Female;16.0;Left-Handed;160;22.5;156;1.0;Bus;10;0.317;45;Other;800;600.0;1000.0;400;200.0;900.0;22.5;Same length;60.5;60;Index finger;May;Spring;No;No;Rice/Noodle dishes;Water;Other;8.5;8;7;Yes - broadband connection;In person;0;0;0;0;2;3;0;0;5;1;5;0;1;6;A lot;Other;Rhythm and blues (R&B);Invisibility;Healthy;Relative;Religious
USA;AK;2022;12;Male;16.0;Right-Handed;164;9in;164;2.0;Walk;20-25;0.169;40;Basketball;1000;1000.0;400.0;800;1000.0;900.0;9in;Same length;2in;4in;Ring finger;January;Summer;No;No;Rice/Noodle dishes;Water;Languages;6-ago;6-ago;4;No internet connection;Text messaging;50;51;5;0;5;10;2;1;0;1;0;1;0;1;Some;Graduate degree;Other;Fly;Happy;Relative;Religious
USA;AK;2024;12;Female;17.0;Right-Handed;165,1;22.86;165,1;3.0;Car;14;0.365;21;Football (American);890;1000.0;700.0;1000;0.0;0.0;22.86;Same length;75.2;80.1;Ring finger;April;Winter;No;No;Salads;Coffee;Art;6;10;6;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;100;50;3;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2017;12;Female;17.0;Right-Handed;170,1;41;170;2.0;Car;10;.785;39;Other;1000;850.0;1000.0;1000;500.0;850.0;41;Same length;91;80;Index finger;May;Fall;No;Yes;Pizza/Pasta;Energy drink;Languages;5;11;6;Yes - other;In person;35;40;72;1;2;5;5;0;20;2;20;10;15;3;Some;Graduate degree;Punk rock;Telepathy;Happy;Friend;Arts, culture, sports
USA;AK;2024;12;Female;19.0;Right-Handed;158;24.1;170;1.0;Car;13;.365;41;Other;904;904.0;904.0;904;1000.0;1000.0;24.1;Same length;70;60;Ring finger;January;Fall;No;No;Desserts;Energy drink;Art;7;9;6;Yes - other;In person;7;36;8;1;1;5;0;10;10;21;48;2;16;2;Some;Less than high school;Pop;Fly;Happy;Relative;Arts, culture, sports
USA;AK;2024;12;Male;17.0;Right-Handed;165;97;155;2.0;Car;20;0.3;84;Soccer;979;834.0;717.0;770;1000.0;1000.0;106;Same length;94;104;Ring finger;July;Spring;No;No;Poultry;Water;Music;3;8;7;Yes - other;Myspace, Facebook, other social networking sites, or blog;7;3;0;0.25;0.30;0;0;1;6;0.40;9;0;20;2;A lot;High school;Rap/Hip hop;Freeze time;Healthy;Sports person;International aid
USA;AK;2023;12;Male;16.0;Left-Handed;170;10;164;2.0;Car;30;0.25;40;Basketball;500;500.0;500.0;500;500.0;600.0;10;Same length;50;55;Same length;May;Summer;No;No;Poultry;Water;Physical education;2;7;5;Yes - other;In person;10011;100;1;0;0;1;0;2;0;1;8;0;0;0;A lot;Less than high school;Gospel;Telepathy;Rich;Religious figure;Religious
USA;AK;2021;11;Female;17.0;Right-Handed;160;25;170;1.0;Bus;30;0.681;55;Walking/Hiking;1000;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2024;12;Female;16.0;Right-Handed;172;37;172;1.0;Car;20;0.285;44;Walking/Hiking;500;600.0;300.0;0;1000.0;1000.0;37;Same length;idk;idk;Same length;April;Spring;Yes;No;Rice/Noodle dishes;Tea;Art;5;10;5;Yes - broadband connection;Text messaging;20;15;10;2;4;1;0;12;3;7;19;2;0;2;A lot;Undergraduate degree;Techno/Electronic;Freeze time;Rich;Friend;International aid
USA;AK;2023;12;Male;17.0;Right-Handed;170,2;10;170,3;2.0;Bus;21;0.36;36;Bowling;400;0.0;200.0;400;200.0;500.0;10;Same length;95;105;Ring finger;December;Winter;No;No;Poultry;Water;History;8;8;2;Yes - broadband connection;Text messaging;20;20;4;0.5;8;8;2;10;10;5;2;6;0;2;A lot;Other;Rap/Hip hop;Freeze time;Happy;Musician or singer;Health
USA;AK;2023;12;Male;18.0;Right-Handed;150;21cm;147;1.0;Car;7;0.36;0.55;Skateboarding/Rollerblading;900;800.0;800.0;700;500.0;800.0;21cm;Same length;160mm;170mm;Ring finger;October;Summer;No;No;Rice/Noodle dishes;Water;English;6;8;8;Yes - broadband connection;In person;150;200;350;1;0;4;0;1;120;60;100;15;20;1;Very little;Some college;Punk rock;Invisibility;Happy;Musician or singer;Wildlife, animals
USA;AK;2022;12;Male;17.0;Right-Handed;160;25;170;1.0;Bus;10;0.317;44;Other;1000;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2021;11;Male;15.0;Right-Handed;173;12;170;2.0;Car;15;0.317;44;Other;20;40.0;900.0;900;10.0;10.0;12;Same length;80;75;Index finger;April;Spring;No;No;Other;Water;Other;8;8;5;Yes - other;Cell phone;10;10;3;0;0;5;0;0;0;0;0;0;3-may;2;Some;High school;Country;Freeze time;Happy;Business person;Health
USA;AK;2021;11;Male;15.0;Right-Handed;178;33;170;1.0;Walk;10;.568;44;Walking/Hiking;50;50.0;40.0;40;20.0;20.0;32;Right foot;100;90;Index finger;July;Summer;No;No;Pizza/Pasta;Soft drink (caffeinated);Art;7;10;5;Yes - other;Text messaging;0;1;3;2;10;164;7;24;0;4;24;28;5;7;Very little;Other;Rap/Hip hop;Freeze time;Happy;Other;Health
