Country;Region;DataYear;ClassGrade;Gender;Ageyears;Handed;Height_cm;Footlength_cm;Armspan_cm;Languages_spoken;Travel_to_School;Travel_time_to_School;Reaction_time;Score_in_memory_game;Favourite_physical_activity;Importance_reducing_pollution;Importance_recycling_rubbish;Importance_conserving_water;Importance_saving_energy;Importance_owning_computer;Importance_Internet_access;Left_Footlength_cm;Longer_foot;Index_Fingerlength_mm;Ring_Fingerlength_mm;Longer_Finger_Lefthand;Birth_month;Favorite_Season;Allergies;Vegetarian;Favorite_Food;Beverage;Favorite_School_Subject;Sleep_Hours_Schoolnight;Sleep_Hours_Non_Schoolnight;Home_Occupants;Home_Internet_Access;Communication_With_Friends;Text_Messages_Sent_Yesterday;Text_Messages_Received_Yesterday;Hanging_Out_With_Friends_Hours;Talking_On_Phone_Hours;Doing_Homework_Hours;Doing_Things_With_Family_Hours;Outdoor_Activities_Hours;Video_Games_Hours;Social_Websites_Hours;Texting_Messaging_Hours;Computer_Use_Hours;Watching_TV_Hours;Paid_Work_Hours;Work_At_Home_Hours;Schoolwork_Pressure;Planned_Education_Level;Favorite_Music;Superpower;Preferred_Status;Role_Model_Type;Charity_Donation
USA;AL;2022;12;Female;18;Right-Handed;157,5;22.86;152,4;1;Car;5;0.379;45;Other;32;824;294;310;818;824;22.86;Same length;69.85;76.2;Ring finger;January;Summer;Yes;No;Poultry;Soft drink (caffeinated);English;7;8;3;Yes - other;Myspace, Facebook, other social networking sites, or blog;10;8;10;1;3;12;0;2;12;2;15;25;24;2;Some;Graduate degree;Pop;Telepathy;Rich;Relative;Religious
USA;AL;2023;12;Female;18;Right-Handed;160;18;157;1;Car;17;0.4;40;Walking/Hiking;48;604;64;112;626;952;19;Left foot;60;70;Ring finger;December;Summer;Yes;No;Pizza/Pasta;Juice;English;7;10;5;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;120;155;15;20;2;26;10;0;60;6;35;38;28;3;Some;Graduate degree;Country;Telepathy;Happy;Doctor or nurse;Health
USA;AL;2010;12;Female;18;Left-Handed;176;23;176;1;Car;15;.357;40;Dancing;422;455;321;;294;299;23;Same length;78;73;Index finger;September;Fall;No;No;No favorite;Soft drink (caffeinated);Art;8;8;5;Yes - broadband connection;In person;2;3;4;1;3;5;2;0;3;2;2;3;0;3;None;Undergraduate degree;Pop;Telepathy;Happy;Religious figure;International aid
USA;AL;2015;12;Female;16;Right-Handed;163;22;159;1;Car;15;0.509;37;Dancing;;;;;;;22;Same length;6.5;6.8;Ring finger;June;Spring;Yes;No;Fruit;Water;History;8;11;3;Yes - broadband connection;In person;10;7;40;2;8;50;30;0;90;20;90;40;0;10;Some;Graduate degree;Pop;Freeze time;Happy;Relative;International aid
USA;AL;2022;12;Male;17;Right-Handed;178;29;183;1;Car;20;0.689;27;Skateboarding/Rollerblading;900;900;700;800;700;800;30;Left foot;89;98;Ring finger;October;Fall;No;No;Meat;Water;Art;6;9;6;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;40;39;5;0;6;15;0;1;5;10;10;3;0;2;A lot;Graduate degree;Rock and roll;Fly;Happy;Musician or singer;Environment
USA;AL;2021;12;Male;18;Ambidextrous;172,7;26.5;175,3;1;Car;10;.343;29;Lacrosse;700;700;500;300;600;800;26.5;Same length;76.2;76.2;Same length;October;Summer;Yes;No;Meat;Water;History;6;9;4;Yes - broadband connection;Cell phone;10;10;6;1;2;3;10;3;2;1;3;2;0;1;Some;Undergraduate degree;Rock and roll;Freeze time;Rich;Relative;Health
USA;AL;2023;12;Male;17;Right-Handed;190,5;27;93,98;1;Bus;17;0.334;58;Football (American);455;636;898;770;658;695;27;Same length;80;75;Index finger;August;Fall;No;No;Poultry;Water;Physical education;6;8;5;Yes - broadband connection;Cell phone;20;24;3;1;2;4;4;1;8;2;3;4;25;1;Some;Graduate degree;Rap/Hip hop;Invisibility;Happy;Sports person;Religious
USA;AL;2018;8;Female;13;Right-Handed;156;23;160;2;Bus;20;0.407;47;Other;444;257;492;364;332;551;21;Right foot;75;65;Index finger;February;Fall;No;No;Fruit;Water;History;6;8;6;Yes - broadband connection;Text messaging;160;101;10;5;8;10;8;5;14;11;4;9;21;13;Some;Graduate degree;Rock and roll;Telepathy;Rich;Relative;Wildlife, animals
USA;AL;2010;12;Male;18;Right-Handed;184;26;186;1;Car;15;.375;61;Other;500;500;200;;900;900;26.5;Left foot;83;85;Ring finger;September;Spring;No;No;Seafood;Water;Mathematics and statistics;7;10;3;Yes - broadband connection;Cell phone;133;140;16;5;5;10;10;2;2;2;4;6;0;6;Some;Graduate degree;Rap/Hip hop;Invisibility;Happy;Sports person;Religious
USA;AL;2022;12;Female;19;Right-Handed;170,69;22;171;2;Car;15;0.535;58;Other;1000;930;824;925;797;631;22.5;Left foot;85;75;Index finger;December;Winter;Yes;No;No favorite;Soft drink (non-caffeinated);Science;8;12;3;Yes - dial-up connection;Myspace, Facebook, other social networking sites, or blog;5;3;4;0;1;2;2;3;2;2;10;7;0;3;None;Graduate degree;Rap/Hip hop;Super strength;Happy;Teacher;International aid
USA;AL;2010;12;Female;17;Left-Handed;166;21;20;1;Car;13;;;Walking/Hiking;6;5;4;;1;2;21;Same length;8;8.2;Ring finger;May;Summer;Yes;No;Desserts;Water;Physical education;10;10;4;Yes - broadband connection;Cell phone;15;15;20;2;3;8;3;1;5;10;5;0;0;1;Some;Graduate degree;Country;Telepathy;Happy;Actor;Education/Youth development
USA;AL;2022;12;Male;17;Ambidextrous;189;29;187;2;Car;10;.25;30;Martial Arts;800;600;100;200;800;999;;;29;9;Ring finger;August;Summer;No;No;Meat;Milk;History;9;12;4;Yes - broadband connection;Cell phone;29;39;36;24;3;20;10;24;10;7;9;12;5;10;A lot;Graduate degree;Rock and roll;Freeze time;Happy;Business person;Religious
USA;AL;2021;12;Female;18;Right-Handed;166,4;23;166,4;1;Car;13;.725;35;Soccer;887;626;230;904;100;813;23;Same length;75;80;Ring finger;January;Summer;No;No;Seafood;Water;Art;8.5;8;4;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;19;23;36;57;5;0;10;2;22;3;11;9;26;2;A lot;Other;Other;Fly;Rich;Actor;Wildlife, animals
USA;AL;2010;12;Female;18;Left-Handed;176;23;176;1;Car;15;.438;40;Dancing;422;455;321;;294;299;23;Same length;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2022;12;Female;18;Right-Handed;160;24.1;161;1;Car;5;0.33;38;Dancing;872;556;551;545;1000;1000;24.5;Left foot;7;7;Same length;December;Summer;Yes;No;Pizza/Pasta;Powdered drink;Music;7;9;3;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;100;100;3;5;7;10;4;1;20;20;24-jul;5;0;5;A lot;Undergraduate degree;Pop;Telepathy;Happy;Musician or singer;Arts, culture, sports
USA;AL;2023;12;Female;17;Right-Handed;165,1;25;177;1;Car;5; 0.55;33;Basketball;900;800;1000;1000;700;1000;25;Same length;79;75;Index finger;August;Summer;Yes;No;Salads;Water;Art;5-ago;4-jun;2;Yes - broadband connection;Text messaging;26;24;5;4;2;0;9;1;7;4;8;0;3;0;Some;Some college;Rhythm and blues (R&B);Telepathy;Happy;Business person;Religious
USA;AL;2022;12;Male;19;Right-Handed;165;24;165;2;Bus;14;0.385;41;Running/Jogging;800;600;900;900;1000;1000;24.5;Left foot;70;70;Same length;October;Fall;No;No;Rice/Noodle dishes;Water;History;6;7;4;Yes - broadband connection;In person;1;1;7;1;2;1;1;7;7;1;10;0;0;4;Some;High school;Other;Freeze time;Happy;Other;Other
USA;AL;2022;12;Male;18;Right-Handed;177,8;26;176;1;Car;14;0.260;73;Baseball/Softball;2;2;3;3;3;2;26.4;Left foot;83;73;Ring finger;June;Winter;No;No;Meat;Water;Science;8;10;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2022;12;Male;18;Right-Handed;172;26;179;1;Car;1;.65;34;Football (American);200;400;200;500;500;800;26.5;Left foot;8.5;8;Index finger;September;Winter;No;No;Seafood;Water;Physical education;8;10;6;Yes - dial-up connection;Internet chat or instant messaging;108;101;30;1;0;2;0;0;3;3;2;1;0;1;Some;Graduate degree;Country;Fly;Happy;Relative;Health
USA;AL;2023;12;Male;18;Right-Handed;180;30.48;49;1;Car;20;0.384;43;Basketball;497;1000;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2021;12;Female;17;Right-Handed;159;23cm;158;1;Car;3;0.607;47;Walking/Hiking;497;529;519;503;209;647;23cm;Same length;63mm;63mm;Same length;July;Summer;Yes;No;Salads;Tea;Science;8;8-sep;5;Yes - other;Text messaging;100;100;10;5;2;2;2;0;15;18;12;15;8;2;Some;Undergraduate degree;Country;Freeze time;Happy;Relative;International aid
USA;AL;2022;12;Female;18;Right-Handed;154,9;22.86;152,4;1;Car;8;.432;47;Other;503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2021;12;Male;16;Right-Handed;175;25;170;3;Rail (Train/Tram/Subway);35;0.227;;Basketball;;;;;;;25;Same length;90;100;Ring finger;April;Spring;Yes;No;Rice/Noodle dishes;Water;Other;4;7;4;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;40;25;0;;;;;;;;;;;;;;;;;;
USA;AL;2021;12;Male;18;Right-Handed;182;30;180;one;Bus;35;.311;45;Other;500;400;500;700;100;200;29;Right foot;80;80;Same length;November;Summer;No;No;Meat;Soft drink (caffeinated);Physical education;8;10;6;Yes - broadband connection;Other;25;40;2;;;;;;;;;;;;;;;;;;
USA;AL;2023;12;Male;17;Right-Handed;183;27;184;1;Car;15;0.332;50;Other;50;50;40;100;0;0;27;Same length;90;85;Index finger;April;Spring;No;No;Meat;Water;Physical education;7;8;3;Yes - broadband connection;In person;20;20;35;5;0;0;2;0;1;2;9;1;35;8;None;High school;Country;Invisibility;Rich;Business person;International aid
USA;AL;2022;12;Female;17;Left-Handed;162;25;150;1;Car;15;0.73;32;Walking/Hiking;50;25;80;50;50;50;25;Same length;12;12;Index finger;June;Summer;No;No;Meat;Tea;Art;6;10;4;Yes - broadband connection;In person;;;24;12;5;4;6;0;0;;12;4;30;4;A lot;High school;Country;Freeze time;Happy;Other;Wildlife, animals
USA;AL;2013;11;Female;17;Right-Handed;130;23;65;3;Car;15;0.47;38;Dancing;50;0;50;50;1000;1000;23;Same length;72;75;Ring finger;February;Fall;Yes;No;Meat;Water;History;9;11;4;Yes - broadband connection;Text messaging;12;20;0;0;50;20;0;10;20;10;10;10;0;18;A lot;Other;Pop;Invisibility;Healthy;Relative;Health
USA;AL;2023;12;Male;17;Right-Handed;178;26.8;178;1;Car;20;0.231;65;Baseball/Softball;0;0;250;0;250;1000;26.8;Same length;67;70;Ring finger;March;Spring;No;No;No favorite;Soft drink (caffeinated);Other;8.5;9.5;3;Yes - broadband connection;Internet chat or instant messaging;3;4;5;0;0;8;24;0;6;0;0;3;0;0;Very little;Undergraduate degree;;Super strength;Rich;Relative;Religious
USA;AL;2022;12;Male;17;Right-Handed;160;24;25,3;1;Car;8;1.3;2.3;Athletics;500;700;1000;400;400;800;12.4;Left foot;2;3;Ring finger;March;Summer;No;No;Rice/Noodle dishes;Water;History;7;9;2;Yes - broadband connection;In person;20;10;3;5;3;3;2;0;4;4;3;4;6;3;A lot;Graduate degree;Rap/Hip hop;Super strength;Rich;Relative;Arts, culture, sports
USA;AL;2018;12;Female;17;Right-Handed;150;25;149;1;Car;16;0.592;40;Walking/Hiking;8000;9000;5000;5000;7000;8000;25;Same length;99;99;Same length;September;Summer;Yes;No;Pizza/Pasta;Water;Science;6;7;4;Yes - broadband connection;In person;70;110;3;0;21;21;1;0;0;1;1;1;16;5;A lot;Graduate degree;Other;Freeze time;Happy;Religious figure;Health
USA;AL;2023;12;Male;18;Left-Handed;188;28.6;182,8;2;Car;25;0.352;53;Other;893;893;594;599;102;439;28.6;Same length;30;35;Ring finger;February;Winter;No;No;Poultry;Water;Other;7;10;4;Yes - dial-up connection;Myspace, Facebook, other social networking sites, or blog;5;6;15;20;2;5;21;1;15;2;18;4;20;1;Some;Some college;Reggae;Telepathy;Rich;Other;Health
USA;AL;2023;12;Male;18;Right-Handed;127;12;182,88;1;Car;15;0.3;44;Football (American);642;492;770;920;422;1000;12;Right foot;1;1.5;Ring finger;January;Spring;No;No;Meat;Water;Other;10;7;3;Yes - other;Myspace, Facebook, other social networking sites, or blog;450;1000;5;0;2;4;6;10;3;12;5;12;16;3;Some;Some college;Rhythm and blues (R&B);Telepathy;Happy;Sports person;Wildlife, animals
USA;AL;2023;12;Female;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2021;12;Female;17;Right-Handed;155;20;160;2;Car;10;0.389;32;Dancing;999;800;650;525;300;500;20;Same length;65;55;Index finger;January;Summer;No;No;No favorite;Sports drink;Music;6;14;4;Yes - broadband connection;;23;50;20;0;6;3;0;0;60;1;27;0;0;4;Some;Other;Other;Freeze time;Happy;Other;Education/Youth development
USA;AL;2013;11;Male;17;Right-Handed;126;26;80;2;Car;7;.297;30;Other;684;487;246;893;150;294;26;Same length;7;8;Ring finger;February;Spring;No;No;Breads/Sandwiches;Milk;Science;6;6;4;Yes - other;In person;125;124;1;0;0;1;3;1;0;1;0;1;24;1;None;Graduate degree;Other;Fly;Happy;Other;Education/Youth development
USA;AL;2015;12;Male;17;Right-Handed;170,7;28;170;1;Car;20;.817;59;Baseball/Softball;200;300;500;700;400;600;28.5;Left foot;80;85;Ring finger;November;Fall;Yes;No;Pizza/Pasta;Soft drink (caffeinated);History;8;10;3;Yes - broadband connection;Text messaging;70;80;5;0;2;3;1;5;3;1;5;5;4;2;Some;Graduate degree;Pop;Telepathy;Happy;Musician or singer;Health
USA;AL;2021;12;Male;17;Right-Handed;188;30;190;1;Car;7;0.322;50;Basketball;800;500;500;500;0;500;30;Same length;81.2;101.6;Ring finger;March;Fall;No;No;Meat;Water;History;8;9;4;Yes - broadband connection;Text messaging;10;5;6;20;4;8;5;20;4;6;15;20;0;25;Very little;High school;Rap/Hip hop;Invisibility;Happy;Relative;International aid
USA;AL;2023;12;Male;17;Right-Handed;175;26.7;175;1;Walk;10;1.652;36;Football (American);600;600;600;600;600;600;26.7;Same length;90;85;Same length;July;Summer;No;No;Seafood;;Art;8;10;3;Yes - broadband connection;Cell phone;20;15;10;30;0;15;15;6;6;3;10;4;6;0;Some;High school;Rap/Hip hop;Invisibility;Rich;Community leader or elder;Wildlife, animals
USA;AL;2022;12;Male;18;Right-Handed;186;28;191;1;Car;20;0.676;47;Lacrosse;;;;;;;29;Left foot;32;40;Index finger;November;Summer;No;No;Poultry;Sports drink;Other;7;13;5;Yes - broadband connection;In person;8;12;15;2;5;5;10;2;8;2;2;2;8;3;Some;Graduate degree;Rap/Hip hop;Telepathy;Rich;Actor;Other
USA;AL;2018;8;Female;14;Right-Handed;58;24;66;1;Bus;12;0.543;51;Athletics;80;7623;80;85;90;100;23;Right foot;7.5;7;Index finger;December;Summer;No;No;Fruit;Water;Physical education;6;9;3;Yes - broadband connection;Text messaging;300;290;45;82;5;15;20;18;100;100;100;60;0;15;None;Graduate degree;Rap/Hip hop;Telepathy;Happy;Musician or singer;Health
USA;AL;2023;12;Female;18;Right-Handed;164,59;11 cm;39;1;Car;40 mi;0.741;47;None;50;80;99;99;30;70;11 cm;Same length;6 mm;7mm;Same length;July;Winter;Yes;No;Meat;Juice;Science;4;7;5;Yes - other;Cell phone;16;20;5;3;2;4;1;1;4;2;24;4;8;3;Very little;Some college;Rap/Hip hop;Invisibility;Healthy;Musician or singer;Health
USA;AL;2023;12;Male;17;Left-Handed;160;23;158;1;Car;13;0.277;57;Tennis;8000;8000;9000;9000;7000;7000;24;Left foot;75;75;Same length;August;Fall;Yes;No;Pizza/Pasta;Water;English;7;8 1/2;3;Yes - other;Text messaging;8;7;10;2;3;20;0;10;50;10;70;4;8;6;Some;High school;Rock and roll;Freeze time;Happy;Relative;Health
USA;AL;2021;12;Female;17;Right-Handed;162;22.5;;one;Bus;10;0.308;41;Other;856;481;626;807;358;1000;22.5;Same length;n/a;n/a;Ring finger;March;Spring;No;No;Poultry;Juice;Art;6;8;4;Yes - broadband connection;Internet chat or instant messaging;40;38;4;3;1;3;2;5;6;3;8;0;0;0;Some;Some college;Rap/Hip hop;Freeze time;Rich;Musician or singer;Environment
USA;AL;2022;12;Female;18;Right-Handed;157;23;148;1;Car;10;1.34;46;Basketball;588;636;385;251;807;893;22;Right foot;8;7;Index finger;January;Summer;No;No;Poultry;Water;English;6;7;5;Yes - broadband connection;Text messaging;35;29;3;1;1;24;1;3;5;1;6;4;0;1;A lot;Undergraduate degree;Pop;Telepathy;Happy;Other;International aid
USA;AL;2022;12;Male;18;Right-Handed;187;29;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2021;12;Female;18;Right-Handed;162,5;24.13;162,5;1;Car;3;.371;61;Other;1000;500;500;500;1000;1000;24.13;Same length;69;69;Same length;January;Winter;No;No;Rice/Noodle dishes;Water;History;8;7-ago;4;Yes - broadband connection;Text messaging;15;15;84;1;12;84;0;0;6;46;46;46;14;5;A lot;Undergraduate degree;Country;Telepathy;Famous;Actor;Wildlife, animals
USA;AL;2023;12;Male;17;Right-Handed;193;30;186;1;Car;15;0.518;32.36;Baseball/Softball;550;600;350;500;150;800;29;Right foot;90;8;Index finger;June;Spring;No;No;Meat;Milk;History;5;3;2;Yes - other;Cell phone;38;54;14;3;1;4;6;2;7;5;28;4;35;2;A lot;Graduate degree;Rap/Hip hop;Invisibility;Happy;Relative;Religious
USA;AL;2015;12;Male;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2022;12;Male;18;Right-Handed;185,4;33.02;185;1;Car;10;0.299;54;Other;0;888;0;0;979;1000;33.02;;63.5;63.5;Index finger;November;Fall;Yes;No;Meat;Soft drink (caffeinated);Science;6;9;7;Yes - broadband connection;In person;30;30;15;2;0;15;5;20;30;2;8;8;28;1;None;Undergraduate degree;Pop;Telepathy;Happy;Religious figure;Religious
USA;AL;2022;12;Female;18;Right-Handed;167;25;162;1;Car;20;0.4;50;Walking/Hiking;947;989;877;957;631;717;24;Right foot;71;70;Same length;June;Fall;No;No;Pizza/Pasta;Water;English;6;8;3;Yes - other;Text messaging;100;100;20;6;2;10;1;0;10;20;25;2;15;3;Some;Graduate degree;Other;Telepathy;Happy;Other;International aid
USA;AL;2021;12;Female;17;Right-Handed;157,5;20;160,3;1;Car;10;.378;39.43;Baseball/Softball;1000;1000;519;583;80;80;21;Left foot;76;81.3;Ring finger;February;Fall;No;No;Meat;Water;Mathematics and statistics;8;6-jul;5;Yes - broadband connection;In person;20;30;25;10;40;50;10;10;30;30;50;20;15;10;Some;Undergraduate degree;Country;Telepathy;Happy;Business person;International aid
USA;AL;2023;12;Male;17;Right-Handed;177,8;26cm;189;1;Car;5;.35;86;None;1000;1000;1000;1000;1000;1000;30;Right foot;;;;;Spring;No;;Meat;Tea;Other;6;10;4;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;`10;11;20;2;0;6;0;1;10;;;0;16;0;Some;Some college;Rap/Hip hop;Invisibility;Rich;Relative;Other
USA;AL;2023;12;Male;17;Right-Handed;177;22.86;166;1;Car;14;0.445;36;Other;738;701;273;134;422;561;25;Right foot;79;88;Ring finger;February;Fall;Yes;No;Rice/Noodle dishes;Juice;Social studies;6;8;4;Yes - other;Cell phone;15;25;20;14;4;5;4;24;12;12;14;12;35;14;Some;Graduate degree;Jazz;Invisibility;Happy;Business person;Other
USA;AL;2021;12;Male;18;Right-Handed;173;25.4;202;2;Car;15;0.215;45;Athletics;800;800;800;800;800;800;26.5;Left foot;3;3.2;Ring finger;April;Fall;No;No;Rice/Noodle dishes;Energy drink;History;4;9;4;Yes - other;Text messaging;1;52;1;0;28;7;21;0;14;1;42;0;0;3;A lot;Graduate degree;Rap/Hip hop;Super strength;Rich;Other;Education/Youth development
USA;AL;2021;12;Female;16;Right-Handed;165;23;163;2;Car;40;0.669;60;None;0;0;0;0;500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2023;12;Male;17;Right-Handed;175,2;32;170;1;Car;15;.34;44;Baseball/Softball;400;100;0;300;100;900;32;Left foot;9;8;Ring finger;March;Summer;No;No;Meat;Water;History;6;9;4;Yes - other;Cell phone;20;20;8;2;1;5;2;0;10;5;5;0;12;2;Some;Some college;Country;Freeze time;Happy;Religious figure;Education/Youth development
USA;AL;2023;12;Male;17;Right-Handed;170;22.5;163;2;Car;15;0.294;34;Other;861;508;767;1000;791;610;22.5;Same length;60;74;Ring finger;January;Summer;No;No;No favorite;Water;Other;6.5;8;5;Yes - other;Text messaging;30;25;0;25;6;20;15;5;10;3;10;2;35;4;Very little;Graduate degree;Rap/Hip hop;Telepathy;Healthy;Relative;International aid
USA;AL;2023;12;Female;18;Right-Handed;164,59;28;28;1;Car;30;.397;43;None;674;642;807;845;96;829;28;Same length;100;700;Index finger;December;Winter;No;No;Pizza/Pasta;Water;Art;7;9;5;Yes - other;Cell phone;20;40;3;0;0;1;2;4;1;1;4;3;6;1;Very little;Graduate degree;Pop;Telepathy;Rich;Other;Health
USA;AL;2022;12;Female;17;Right-Handed;167,6;23.8;165;1;Car;10;0.489;62;Athletics;1000;1000;492;524;1000;1000;23.8;Same length;70;70;Same length;April;Summer;No;No;Fruit;Water;English;7;9;4;Yes - other;Text messaging;14;20;5;0;0;14;12;0;10;6;10;5;15;5;Very little;Graduate degree;Country;Invisibility;Happy;Relative;Wildlife, animals
USA;AL;2010;12;Female;18;Right-Handed;165,5;22;158;1;Car;15;.531;50;Dancing;500;600;100;;1000;1000;22.5;Left foot;75;72;Index finger;September;Fall;No;No;Meat;Water;History;8;10;5;Yes - broadband connection;Text messaging;105;105;15;1;5;10;8;0;4;8;10;2;;3;A lot;Graduate degree;Country;Freeze time;Happy;Relative;International aid
USA;AL;2013;11;Female;19;Right-Handed;59;21;58;1;Car;10;0.382;45;Gymnastics;999;899;999;99;5;5;21;;70;55;Ring finger;November;Fall;No;No;Other;Water;History;6;9;5;Yes - broadband connection;Text messaging;4;4;9;2;15;56;1;5;5;24;28;120;8;12;A lot;Some college;Pop;Fly;Happy;Community leader or elder;Health
USA;AL;2021;12;Male;17;Right-Handed;172,2;25.9;179;1;Car;8;.369;44;Skateboarding/Rollerblading;500;500;500;1000;1000;1000;25.8;Right foot;120.7;200.3;Ring finger;June;Summer;No;No;Breads/Sandwiches;Soft drink (caffeinated);Music;6;8;4;Yes - other;Text messaging;2;1;10;1;20;5;5;10;20;4;5;5;0;2;Some;Some college;Rap/Hip hop;Fly;Happy;Musician or singer;Arts, culture, sports
USA;AL;2015;12;Female;17;Right-Handed;180,3;280;160,4;1;Car;15;1.073;41;Other;;;;;;;290;Left foot;80;70.5;Same length;October;Summer;Yes;No;Poultry;Tea;Mathematics and statistics;9.5;9;4;Yes - other;Text messaging;50;60;15;21;14;1;32;1;70;50;15;15;7;14;A lot;Graduate degree;Pop;Telepathy;Rich;Business person;Religious
USA;AL;2015;12;Female;17;Right-Handed;153,1;26;;1;Car;15;.433;41;Dancing;;;;;;;26;Same length;;70;Index finger;March;Summer;No;No;Pizza/Pasta;Water;;6;10;4;Yes - other;Text messaging;50;100;5;2;2;5;1;0;3;5;1;2;0;5;Very little;Graduate degree;Pop;Fly;Rich;Relative;Environment
USA;AL;2021;12;Female;18;Right-Handed;179,83;25 cm;175,2;1;Car;10;0.426;54;Other;64;519;455;1000;385;1000;25;Same length;11;9;Index finger;December;Fall;No;No;Meat;Water;Music;8;9;8;Yes - broadband connection;In person;4;5;10;40;14;10;1;1;1;12;19;0;40;12;A lot;High school;Country;Telepathy;Happy;Relative;Religious
USA;AL;2013;11;Female;18;Right-Handed;;;;1;Car;8;.257;30;Baseball/Softball;1000;1000;1000;1000;200;298;24;Right foot;70;75;Same length;November;Spring;No;No;Breads/Sandwiches;Tea;Science;6;8;2;Yes - broadband connection;Text messaging;100;150;10;1;2;10;1;1;100;100;3;10;25;3;A lot;Graduate degree;Country;Super strength;Happy;Relative;Health
USA;AL;2023;12;Female;18;Right-Handed;149;21;142;2;Car;15;4;57;Soccer;1000;1000;1000;1000;0;1000;20;Right foot;63;71;Ring finger;December;Fall;Yes;No;Meat;Soft drink (caffeinated);Science;6;9;6;Yes - other;Text messaging;120;120;2;4;0;2;2;0;8;8;10;1;0;3;Some;Some college;Heavy metal;Telepathy;Rich;Other;Religious
USA;AL;2023;12;Female;18;Right-Handed;170;26cm;171;1;Car;15;0.738;33;Other;999;640;500;1000;500;1000;26;Same length;75mm;80mm;Ring finger;November;Winter;No;No;Soups;Sports drink;History;12;14;4;Yes - broadband connection;Internet chat or instant messaging;8;8;;;;;;;;;;;;;;;;;;;
USA;AL;2023;12;Male;17;Left-Handed;182,88;11 in;;1;;15;0.365;53;Football (American);1000;500;500;1000;800;800;11;Same length;;;;May;Winter;No;No;Pizza/Pasta;Water;History;7;7;3;Yes - broadband connection;Internet chat or instant messaging;0;2;9;0;0;5;5;49;64;168;84;0;0;0;Some;Graduate degree;Rap/Hip hop;Telepathy;Famous;Relative;Wildlife, animals
USA;AL;2023;12;Male;17;Right-Handed;177,8;26cm;189;1;Car;5;.35;86;None;1000;1000;1000;1000;1000;1000;30;Right foot;;;;;Spring;No;;Meat;Tea;Other;6;10;4;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;`10;11;20;2;0;6;0;1;10;;;0;16;0;Some;Some college;Rap/Hip hop;Invisibility;Rich;Relative;Other
USA;AL;2023;12;Male;18;Right-Handed;173,74;32;40;1;Bus;10;0.375;48;Football (American);1000;1000;1000;1000;1000;1000;32;Same length;14;12;Index finger;January;Summer;Yes;No;Rice/Noodle dishes;Juice;Physical education;7;7;4;Yes - other;Cell phone;5;3;5;8;1;5;6;20;5;2;7;10;5;4;Some;Some college;Rap/Hip hop;Invisibility;Rich;Sports person;Environment
USA;AL;2010;12;Female;17;Right-Handed;69;21;59;1;Car;15;.391;47;Dancing;10;300;500;;1000;1000;23;Left foot;90;70;Index finger;June;Spring;Yes;No;Pizza/Pasta;Water;Languages;6;10;3;Yes - broadband connection;Text messaging;15;20;12;1;2;12;3;0;1;3;8;10;0;2;Some;Graduate degree;Rap/Hip hop;Telepathy;Healthy;Actor;Religious
USA;AL;2022;12;Male;17;Right-Handed;158;23.49;170,1;1;Car;15;0.313;58;Football (American);701;487;861;861;1000;1000;22.86;Right foot;76;83;Ring finger;March;Winter;Yes;No;Rice/Noodle dishes;Water;History;4;12;4;Yes - broadband connection;Other;10;5;0;1;0;2;0;5;5;0;0;5;6;1;A lot;Undergraduate degree;Rap/Hip hop;Fly;Healthy;Religious figure;International aid
USA;AL;2022;12;Male;17;Ambidextrous;185,4;26;180;1;Car;10;.35;70;Other;750;500;500;300;700;999;25;Right foot;90;90;Same length;April;Summer;Yes;No;Meat;Water;History;7;6;6;Yes - other;Myspace, Facebook, other social networking sites, or blog;5;7;11;0;0;4;12;8;5;1;0;0;0;2;Very little;Graduate degree;Rap/Hip hop;Telepathy;Rich;Business person;Education/Youth development
USA;AL;2023;12;Male;17;Left-Handed;155,45;26cm;182;1;Car;7;0.302;48;Football (American);722;599;412;765;86;78620;25cm;Right foot;20;33;Ring finger;April;Spring;No;No;Fruit;Water;Geography;7;4;4;Yes - broadband connection;Internet chat or instant messaging;24;21;;;;;;;;;;;;;A lot;Graduate degree;Rhythm and blues (R&B);Invisibility;Rich;Business person;Health
